timestamp,acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z
2025-12-17 14:28:58.269,-0.13,0.14,9.07,-0.01,-0.08,0.13
2025-12-17 14:28:58.292,-0.11,0.23,9.05,-0.0,-0.08,0.13
2025-12-17 14:28:58.315,-0.18,0.13,9.02,-0.0,-0.08,0.12
2025-12-17 14:28:58.337,-0.13,0.18,9.12,-0.01,-0.08,0.12
2025-12-17 14:28:58.360,-0.2,0.25,8.91,-0.01,-0.08,0.12
2025-12-17 14:28:58.383,-0.27,0.28,9.08,-0.01,-0.08,0.12
2025-12-17 14:28:58.406,-0.34,0.3,9.02,-0.01,-0.08,0.13
2025-12-17 14:28:58.429,-0.38,0.18,9.0,-0.01,-0.08,0.13
2025-12-17 14:28:58.452,-0.26,0.13,9.06,-0.01,-0.08,0.13
2025-12-17 14:28:58.475,-0.23,0.1,8.98,-0.01,-0.08,0.13
2025-12-17 14:28:58.498,-0.27,0.13,9.06,-0.01,-0.08,0.13
2025-12-17 14:28:58.521,-0.12,0.19,9.09,-0.01,-0.08,0.13
2025-12-17 14:28:58.544,-0.12,0.14,9.08,-0.0,-0.08,0.13
2025-12-17 14:28:58.567,-0.19,0.11,9.06,-0.0,-0.08,0.13
2025-12-17 14:28:58.590,-0.24,0.27,9.03,-0.0,-0.08,0.13
2025-12-17 14:28:58.614,-0.1,0.22,9.01,-0.0,-0.08,0.13
2025-12-17 14:28:58.636,-0.14,0.27,9.05,-0.01,-0.08,0.12
2025-12-17 14:28:58.659,-0.18,0.22,9.08,-0.01,-0.08,0.12
2025-12-17 14:28:58.682,-0.19,0.23,8.98,-0.01,-0.08,0.12
2025-12-17 14:28:58.705,-0.27,0.21,9.07,-0.01,-0.08,0.12
2025-12-17 14:28:58.728,-0.27,0.14,9.02,-0.01,-0.08,0.13
2025-12-17 14:28:58.752,-0.32,0.09,9.03,-0.01,-0.08,0.13
2025-12-17 14:28:58.774,-0.38,0.2,9.05,-0.01,-0.08,0.13
2025-12-17 14:28:58.798,-0.32,0.11,8.98,-0.01,-0.08,0.12
2025-12-17 14:28:58.821,-0.26,0.18,9.07,-0.0,-0.08,0.13
2025-12-17 14:28:58.844,-0.16,0.12,9.05,-0.0,-0.08,0.13
2025-12-17 14:28:58.867,-0.21,0.2,9.08,-0.0,-0.08,0.13
2025-12-17 14:28:58.890,-0.14,0.21,9.09,-0.01,-0.08,0.13
2025-12-17 14:28:58.913,-0.07,0.23,9.05,-0.01,-0.08,0.13
2025-12-17 14:28:58.935,-0.1,0.26,9.02,-0.01,-0.08,0.13
2025-12-17 14:28:58.958,-0.16,0.25,9.04,-0.01,-0.08,0.12
2025-12-17 14:28:58.981,-0.16,0.2,9.05,-0.01,-0.08,0.13
2025-12-17 14:28:59.004,-0.2,0.21,9.02,-0.01,-0.08,0.12
2025-12-17 14:28:59.027,-0.23,0.13,9.1,-0.01,-0.08,0.13
2025-12-17 14:28:59.050,-0.26,0.18,9.05,-0.01,-0.08,0.12
2025-12-17 14:28:59.073,-0.29,0.13,9.04,-0.01,-0.08,0.13
2025-12-17 14:28:59.096,-0.22,0.09,9.15,-0.01,-0.08,0.13
2025-12-17 14:28:59.120,-0.28,0.15,9.09,-0.0,-0.08,0.12
2025-12-17 14:28:59.143,-0.28,0.21,9.1,-0.0,-0.08,0.13
2025-12-17 14:28:59.166,-0.22,0.21,9.01,-0.0,-0.08,0.13
2025-12-17 14:28:59.189,-0.17,0.2,9.05,-0.0,-0.08,0.13
2025-12-17 14:28:59.212,-0.16,0.17,9.01,-0.01,-0.08,0.13
2025-12-17 14:28:59.235,-0.21,0.24,9.03,-0.01,-0.08,0.13
2025-12-17 14:28:59.258,-0.15,0.25,9.05,-0.01,-0.08,0.13
2025-12-17 14:28:59.281,-0.11,0.15,9.01,-0.01,-0.08,0.13
2025-12-17 14:28:59.303,-0.19,0.21,9.08,-0.01,-0.08,0.13
2025-12-17 14:28:59.326,-0.28,0.11,9.11,-0.01,-0.09,0.13
2025-12-17 14:28:59.349,-0.24,0.2,9.15,-0.02,-0.08,0.13
2025-12-17 14:28:59.372,-0.23,0.16,9.03,-0.01,-0.09,0.13
2025-12-17 14:28:59.395,-0.23,0.16,9.06,-0.01,-0.08,0.13
2025-12-17 14:28:59.418,-0.18,0.12,9.14,-0.01,-0.08,0.12
2025-12-17 14:28:59.441,-0.26,0.15,9.09,-0.01,-0.08,0.13
2025-12-17 14:28:59.464,-0.23,0.15,9.05,-0.01,-0.08,0.13
2025-12-17 14:28:59.487,-0.17,0.2,8.93,-0.01,-0.08,0.13
2025-12-17 14:28:59.510,-0.16,0.12,9.04,-0.01,-0.08,0.13
2025-12-17 14:28:59.534,-0.21,0.22,8.97,-0.01,-0.08,0.13
2025-12-17 14:28:59.557,-0.14,0.22,8.98,-0.01,-0.08,0.13
2025-12-17 14:28:59.580,-0.15,0.09,9.0,-0.01,-0.08,0.13
2025-12-17 14:28:59.603,-0.22,0.22,9.08,-0.01,-0.08,0.13
2025-12-17 14:28:59.626,-0.23,0.16,9.02,-0.01,-0.08,0.13
2025-12-17 14:28:59.648,-0.23,0.12,9.08,-0.01,-0.08,0.13
2025-12-17 14:28:59.671,-0.28,0.2,9.09,-0.01,-0.08,0.13
2025-12-17 14:28:59.694,-0.23,0.12,9.12,-0.01,-0.08,0.13
2025-12-17 14:28:59.717,-0.24,0.15,9.03,-0.01,-0.08,0.12
2025-12-17 14:28:59.740,-0.2,0.23,9.02,-0.01,-0.08,0.13
2025-12-17 14:28:59.763,-0.16,0.15,9.03,-0.01,-0.08,0.13
2025-12-17 14:28:59.786,-0.22,0.13,9.06,-0.01,-0.08,0.13
2025-12-17 14:28:59.809,-0.24,0.22,9.06,-0.01,-0.08,0.13
2025-12-17 14:28:59.832,-0.17,0.1,9.05,-0.01,-0.08,0.13
2025-12-17 14:28:59.855,-0.12,0.16,9.03,-0.01,-0.08,0.13
2025-12-17 14:28:59.879,-0.25,0.15,9.07,-0.0,-0.08,0.13
2025-12-17 14:28:59.902,-0.27,0.19,8.99,-0.01,-0.08,0.13
2025-12-17 14:28:59.925,-0.22,0.21,8.88,-0.01,-0.08,0.13
2025-12-17 14:28:59.948,-0.25,0.26,9.09,-0.01,-0.09,0.12
2025-12-17 14:28:59.971,-0.27,0.08,9.11,-0.01,-0.08,0.12
2025-12-17 14:28:59.994,-0.2,0.11,8.96,-0.01,-0.08,0.13
2025-12-17 14:29:00.016,-0.21,0.28,9.07,-0.01,-0.08,0.13
2025-12-17 14:29:00.039,-0.22,0.17,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:00.062,-0.25,0.19,9.03,-0.01,-0.08,0.13
2025-12-17 14:29:00.085,-0.2,0.19,9.15,-0.01,-0.08,0.13
2025-12-17 14:29:00.108,-0.16,0.13,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:00.131,-0.15,0.21,9.0,-0.01,-0.08,0.12
2025-12-17 14:29:00.155,-0.28,0.23,9.05,-0.01,-0.08,0.13
2025-12-17 14:29:00.178,-0.23,0.15,9.11,-0.01,-0.08,0.13
2025-12-17 14:29:00.201,-0.17,0.18,9.01,-0.01,-0.08,0.12
2025-12-17 14:29:00.224,-0.16,0.25,9.1,-0.01,-0.08,0.13
2025-12-17 14:29:00.246,-0.24,0.21,9.06,-0.01,-0.08,0.13
2025-12-17 14:29:00.269,-0.28,0.16,9.11,-0.01,-0.08,0.13
2025-12-17 14:29:00.292,-0.25,0.22,9.06,-0.01,-0.08,0.13
2025-12-17 14:29:00.316,-0.15,0.11,9.01,-0.01,-0.08,0.13
2025-12-17 14:29:00.338,-0.26,0.15,9.09,-0.01,-0.08,0.12
2025-12-17 14:29:00.361,-0.29,0.21,9.0,-0.01,-0.08,0.12
2025-12-17 14:29:00.385,-0.25,0.17,9.15,-0.01,-0.08,0.13
2025-12-17 14:29:00.408,-0.15,0.19,9.02,-0.01,-0.08,0.12
2025-12-17 14:29:00.431,-0.19,0.23,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:00.454,-0.18,0.16,9.11,-0.01,-0.08,0.13
2025-12-17 14:29:00.476,-0.15,0.06,9.0,-0.01,-0.08,0.12
2025-12-17 14:29:00.500,-0.23,0.2,9.05,-0.01,-0.08,0.13
2025-12-17 14:29:00.523,-0.16,0.17,9.01,-0.01,-0.08,0.13
2025-12-17 14:29:00.545,-0.22,0.18,8.97,-0.01,-0.08,0.13
2025-12-17 14:29:00.568,-0.27,0.19,9.1,-0.01,-0.08,0.13
2025-12-17 14:29:00.592,-0.17,0.23,9.01,-0.0,-0.08,0.12
2025-12-17 14:29:00.614,-0.26,0.11,8.96,-0.0,-0.08,0.13
2025-12-17 14:29:00.638,-0.26,0.11,9.0,-0.01,-0.08,0.13
2025-12-17 14:29:00.661,-0.24,0.19,9.06,-0.0,-0.08,0.13
2025-12-17 14:29:00.684,-0.21,0.23,9.06,-0.01,-0.08,0.13
2025-12-17 14:29:00.707,-0.33,0.21,9.13,-0.01,-0.08,0.13
2025-12-17 14:29:00.730,-0.22,0.16,9.1,-0.01,-0.08,0.13
2025-12-17 14:29:00.753,-0.19,0.17,9.0,-0.01,-0.09,0.13
2025-12-17 14:29:00.776,-0.16,0.21,9.03,-0.01,-0.08,0.12
2025-12-17 14:29:00.798,-0.15,0.18,8.94,-0.01,-0.08,0.13
2025-12-17 14:29:00.821,-0.27,0.18,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:00.844,-0.27,0.18,9.07,-0.01,-0.08,0.13
2025-12-17 14:29:00.867,-0.23,0.08,9.09,-0.01,-0.08,0.13
2025-12-17 14:29:00.890,-0.21,0.1,9.18,-0.01,-0.08,0.13
2025-12-17 14:29:00.913,-0.28,0.11,9.08,-0.0,-0.08,0.13
2025-12-17 14:29:00.937,-0.23,0.19,9.08,-0.0,-0.08,0.13
2025-12-17 14:29:00.959,-0.25,0.22,8.92,-0.01,-0.08,0.13
2025-12-17 14:29:00.982,-0.18,0.27,9.05,-0.0,-0.08,0.13
2025-12-17 14:29:01.006,-0.23,0.19,9.0,-0.01,-0.08,0.13
2025-12-17 14:29:01.028,-0.15,0.13,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:01.052,-0.21,0.2,9.01,-0.01,-0.08,0.12
2025-12-17 14:29:01.075,-0.19,0.21,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:01.098,-0.25,0.19,9.0,-0.01,-0.08,0.12
2025-12-17 14:29:01.121,-0.21,0.21,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:01.143,-0.16,0.09,8.95,-0.01,-0.08,0.13
2025-12-17 14:29:01.166,-0.25,0.16,9.03,-0.01,-0.08,0.13
2025-12-17 14:29:01.190,-0.28,0.14,9.03,-0.0,-0.08,0.13
2025-12-17 14:29:01.213,-0.23,0.17,9.02,-0.0,-0.08,0.13
2025-12-17 14:29:01.236,-0.24,0.23,9.02,-0.01,-0.08,0.12
2025-12-17 14:29:01.259,-0.24,0.15,9.09,-0.01,-0.08,0.13
2025-12-17 14:29:01.281,-0.22,0.2,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:01.304,-0.23,0.21,8.93,-0.01,-0.08,0.12
2025-12-17 14:29:01.327,-0.22,0.22,9.01,-0.01,-0.08,0.12
2025-12-17 14:29:01.351,-0.17,0.16,9.0,-0.01,-0.08,0.13
2025-12-17 14:29:01.373,-0.17,0.23,9.05,-0.01,-0.08,0.13
2025-12-17 14:29:01.397,-0.21,0.17,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:01.420,-0.23,0.15,9.07,-0.01,-0.08,0.12
2025-12-17 14:29:01.442,-0.22,0.21,9.11,-0.01,-0.08,0.13
2025-12-17 14:29:01.466,-0.16,0.19,8.93,-0.01,-0.08,0.13
2025-12-17 14:29:01.488,-0.24,0.13,9.06,-0.0,-0.08,0.13
2025-12-17 14:29:01.511,-0.17,0.23,8.95,-0.0,-0.08,0.13
2025-12-17 14:29:01.534,-0.23,0.27,8.97,-0.01,-0.08,0.13
2025-12-17 14:29:01.558,-0.23,0.21,9.12,-0.01,-0.08,0.13
2025-12-17 14:29:01.581,-0.2,0.17,8.96,-0.01,-0.08,0.13
2025-12-17 14:29:01.604,-0.19,0.19,9.03,-0.01,-0.08,0.13
2025-12-17 14:29:01.626,-0.21,0.23,8.99,-0.01,-0.08,0.13
2025-12-17 14:29:01.650,-0.19,0.1,9.07,-0.01,-0.08,0.13
2025-12-17 14:29:01.673,-0.19,0.2,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:01.696,-0.18,0.09,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:01.719,-0.18,0.06,8.98,-0.01,-0.08,0.13
2025-12-17 14:29:01.741,-0.29,0.14,9.03,-0.01,-0.08,0.13
2025-12-17 14:29:01.764,-0.21,0.24,9.05,-0.0,-0.08,0.13
2025-12-17 14:29:01.788,-0.24,0.18,9.04,-0.0,-0.08,0.13
2025-12-17 14:29:01.811,-0.25,0.17,9.09,-0.01,-0.08,0.13
2025-12-17 14:29:01.834,-0.27,0.17,9.05,-0.01,-0.08,0.13
2025-12-17 14:29:01.857,-0.27,0.23,9.1,-0.01,-0.08,0.13
2025-12-17 14:29:01.880,-0.21,0.21,9.03,-0.01,-0.08,0.13
2025-12-17 14:29:01.902,-0.23,0.16,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:01.926,-0.22,0.21,9.11,-0.02,-0.08,0.13
2025-12-17 14:29:01.949,-0.18,0.15,9.03,-0.01,-0.08,0.13
2025-12-17 14:29:01.972,-0.22,0.15,9.01,-0.01,-0.08,0.13
2025-12-17 14:29:01.995,-0.16,0.07,9.09,-0.0,-0.08,0.12
2025-12-17 14:29:02.018,-0.19,0.11,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:02.041,-0.25,0.19,8.93,-0.0,-0.08,0.13
2025-12-17 14:29:02.064,-0.25,0.2,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:02.087,-0.28,0.22,9.0,-0.01,-0.08,0.13
2025-12-17 14:29:02.109,-0.25,0.18,9.05,-0.01,-0.08,0.13
2025-12-17 14:29:02.132,-0.19,0.14,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:02.155,-0.2,0.21,9.09,-0.01,-0.08,0.12
2025-12-17 14:29:02.178,-0.22,0.18,9.02,-0.01,-0.08,0.12
2025-12-17 14:29:02.201,-0.21,0.2,8.98,-0.01,-0.08,0.13
2025-12-17 14:29:02.224,-0.2,0.21,9.0,-0.01,-0.08,0.12
2025-12-17 14:29:02.247,-0.18,0.14,9.12,-0.0,-0.08,0.13
2025-12-17 14:29:02.270,-0.21,0.19,9.04,-0.0,-0.08,0.13
2025-12-17 14:29:02.293,-0.2,0.16,9.06,-0.01,-0.08,0.12
2025-12-17 14:29:02.316,-0.22,0.33,9.0,-0.01,-0.09,0.13
2025-12-17 14:29:02.340,-0.31,0.24,9.11,-0.01,-0.09,0.12
2025-12-17 14:29:02.363,-0.25,0.23,8.98,-0.01,-0.08,0.13
2025-12-17 14:29:02.386,-0.25,0.27,9.1,-0.01,-0.08,0.13
2025-12-17 14:29:02.409,-0.22,0.14,8.94,-0.01,-0.08,0.13
2025-12-17 14:29:02.432,-0.2,0.23,9.03,-0.01,-0.08,0.13
2025-12-17 14:29:02.455,-0.28,0.17,9.05,-0.01,-0.08,0.13
2025-12-17 14:29:02.477,-0.29,0.16,8.99,-0.01,-0.08,0.13
2025-12-17 14:29:02.500,-0.26,0.17,9.07,-0.01,-0.08,0.13
2025-12-17 14:29:02.523,-0.24,0.17,9.03,-0.01,-0.08,0.13
2025-12-17 14:29:02.546,-0.15,0.17,9.05,-0.01,-0.08,0.13
2025-12-17 14:29:02.569,-0.13,0.16,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:02.592,-0.16,0.18,9.09,-0.01,-0.08,0.13
2025-12-17 14:29:02.615,-0.24,0.19,8.91,-0.01,-0.08,0.13
2025-12-17 14:29:02.638,-0.28,0.19,9.15,-0.01,-0.08,0.12
2025-12-17 14:29:02.662,-0.27,0.19,8.88,-0.0,-0.08,0.13
2025-12-17 14:29:02.685,-0.19,0.28,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:02.708,-0.23,0.18,9.04,-0.0,-0.08,0.12
2025-12-17 14:29:02.730,-0.27,0.12,9.05,-0.01,-0.08,0.12
2025-12-17 14:29:02.754,-0.28,0.17,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:02.777,-0.21,0.17,9.09,-0.01,-0.08,0.13
2025-12-17 14:29:02.800,-0.18,0.1,8.94,-0.01,-0.08,0.13
2025-12-17 14:29:02.823,-0.25,0.22,9.09,-0.01,-0.08,0.13
2025-12-17 14:29:02.846,-0.18,0.18,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:02.868,-0.16,0.17,9.06,-0.01,-0.08,0.13
2025-12-17 14:29:02.892,-0.08,0.25,8.99,-0.01,-0.08,0.12
2025-12-17 14:29:02.915,-0.11,0.27,8.97,-0.01,-0.08,0.12
2025-12-17 14:29:02.938,-0.15,0.18,8.99,-0.01,-0.08,0.12
2025-12-17 14:29:02.961,-0.19,0.16,9.06,-0.01,-0.08,0.12
2025-12-17 14:29:02.983,-0.27,0.22,9.08,-0.01,-0.08,0.12
2025-12-17 14:29:03.007,-0.29,0.15,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:03.030,-0.35,0.12,9.11,-0.01,-0.08,0.13
2025-12-17 14:29:03.052,-0.3,0.11,8.98,-0.01,-0.08,0.13
2025-12-17 14:29:03.075,-0.24,0.13,9.01,-0.01,-0.08,0.13
2025-12-17 14:29:03.098,-0.24,0.2,9.06,-0.01,-0.08,0.12
2025-12-17 14:29:03.121,-0.23,0.2,9.05,-0.01,-0.08,0.13
2025-12-17 14:29:03.146,-0.23,0.21,9.06,-0.01,-0.08,0.13
2025-12-17 14:29:03.167,-0.18,0.16,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:03.191,-0.14,0.16,9.01,-0.01,-0.08,0.13
2025-12-17 14:29:03.214,-0.12,0.13,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:03.237,-0.12,0.23,8.94,-0.01,-0.08,0.12
2025-12-17 14:29:03.260,-0.14,0.28,9.05,-0.01,-0.08,0.13
2025-12-17 14:29:03.283,-0.17,0.08,9.1,-0.01,-0.08,0.13
2025-12-17 14:29:03.306,-0.17,0.14,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:03.329,-0.19,0.16,8.99,-0.01,-0.08,0.13
2025-12-17 14:29:03.352,-0.22,0.15,8.99,-0.01,-0.08,0.13
2025-12-17 14:29:03.374,-0.33,0.18,8.99,-0.0,-0.08,0.13
2025-12-17 14:29:03.398,-0.29,0.23,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:03.421,-0.3,0.07,9.0,-0.01,-0.08,0.13
2025-12-17 14:29:03.444,-0.17,0.17,9.01,-0.0,-0.08,0.13
2025-12-17 14:29:03.467,-0.26,0.29,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:03.490,-0.17,0.18,9.11,-0.01,-0.08,0.13
2025-12-17 14:29:03.512,-0.15,0.19,9.09,-0.01,-0.08,0.13
2025-12-17 14:29:03.536,-0.11,0.25,8.97,-0.01,-0.08,0.12
2025-12-17 14:29:03.559,-0.13,0.17,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:03.582,-0.22,0.1,9.03,-0.01,-0.08,0.13
2025-12-17 14:29:03.605,-0.16,0.12,9.15,-0.01,-0.08,0.13
2025-12-17 14:29:03.628,-0.25,0.13,9.04,-0.01,-0.08,0.12
2025-12-17 14:29:03.650,-0.28,0.09,8.97,-0.01,-0.08,0.13
2025-12-17 14:29:03.673,-0.34,0.23,8.99,-0.0,-0.08,0.13
2025-12-17 14:29:03.697,-0.32,0.12,9.0,-0.01,-0.08,0.13
2025-12-17 14:29:03.720,-0.28,0.17,9.12,-0.01,-0.08,0.13
2025-12-17 14:29:03.743,-0.22,0.17,9.0,-0.01,-0.08,0.13
2025-12-17 14:29:03.766,-0.18,0.25,9.12,-0.01,-0.08,0.13
2025-12-17 14:29:03.788,-0.18,0.26,8.99,-0.01,-0.08,0.12
2025-12-17 14:29:03.812,-0.17,0.22,9.05,-0.01,-0.08,0.13
2025-12-17 14:29:03.835,-0.18,0.18,8.89,-0.01,-0.08,0.13
2025-12-17 14:29:03.857,-0.12,0.25,9.09,-0.01,-0.08,0.13
2025-12-17 14:29:03.881,-0.17,0.12,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:03.904,-0.15,0.12,8.98,-0.01,-0.08,0.12
2025-12-17 14:29:03.927,-0.24,0.14,9.05,-0.01,-0.08,0.12
2025-12-17 14:29:03.950,-0.23,0.19,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:03.973,-0.22,0.17,9.07,-0.0,-0.08,0.13
2025-12-17 14:29:03.996,-0.3,0.2,8.99,-0.0,-0.08,0.13
2025-12-17 14:29:04.018,-0.31,0.24,9.0,-0.01,-0.08,0.12
2025-12-17 14:29:04.042,-0.26,0.16,8.96,-0.01,-0.08,0.13
2025-12-17 14:29:04.065,-0.22,0.13,9.01,-0.01,-0.08,0.13
2025-12-17 14:29:04.087,-0.28,0.21,9.07,-0.01,-0.08,0.13
2025-12-17 14:29:04.111,-0.2,0.22,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:04.134,-0.11,0.12,8.99,-0.01,-0.08,0.13
2025-12-17 14:29:04.156,-0.11,0.19,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:04.179,-0.2,0.2,9.01,-0.01,-0.08,0.13
2025-12-17 14:29:04.202,-0.23,0.21,9.07,-0.01,-0.08,0.13
2025-12-17 14:29:04.226,-0.25,0.14,9.07,-0.01,-0.08,0.13
2025-12-17 14:29:04.249,-0.29,0.19,9.09,-0.01,-0.08,0.13
2025-12-17 14:29:04.272,-0.28,0.17,8.97,-0.01,-0.08,0.13
2025-12-17 14:29:04.295,-0.31,0.17,9.03,-0.01,-0.08,0.13
2025-12-17 14:29:04.318,-0.26,0.22,8.96,-0.01,-0.08,0.13
2025-12-17 14:29:04.340,-0.26,0.23,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:04.363,-0.23,0.17,8.97,-0.01,-0.08,0.13
2025-12-17 14:29:04.386,-0.23,0.23,9.05,-0.01,-0.08,0.13
2025-12-17 14:29:04.409,-0.24,0.23,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:04.432,-0.1,0.16,9.04,-0.01,-0.08,0.13
2025-12-17 14:29:04.455,-0.16,0.16,8.97,-0.0,-0.08,0.13
2025-12-17 14:29:04.478,-0.17,0.16,8.98,-0.01,-0.08,0.12
2025-12-17 14:29:04.502,-0.22,0.09,9.1,-0.01,-0.08,0.13
2025-12-17 14:29:04.525,-0.16,0.21,9.05,-0.01,-0.08,0.12
2025-12-17 14:29:04.548,-0.17,0.2,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:04.571,-0.22,0.2,9.08,-0.0,-0.08,0.12
2025-12-17 14:29:04.594,-0.2,0.2,9.01,-0.01,-0.08,0.13
2025-12-17 14:29:04.617,-0.25,0.2,9.06,-0.01,-0.08,0.13
2025-12-17 14:29:04.640,-0.25,0.19,9.0,-0.01,-0.08,0.12
2025-12-17 14:29:04.663,-0.2,0.19,8.96,-0.01,-0.08,0.13
2025-12-17 14:29:04.686,-0.27,0.26,9.11,-0.01,-0.08,0.13
2025-12-17 14:29:04.708,-0.16,0.23,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:04.731,-0.23,0.16,9.09,-0.01,-0.08,0.13
2025-12-17 14:29:04.754,-0.21,0.19,9.01,-0.01,-0.08,0.12
2025-12-17 14:29:04.777,-0.23,0.21,9.0,-0.01,-0.08,0.13
2025-12-17 14:29:04.800,-0.21,0.17,9.07,-0.0,-0.08,0.13
2025-12-17 14:29:04.823,-0.23,0.23,9.04,-0.01,-0.08,0.12
2025-12-17 14:29:04.846,-0.25,0.19,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:04.869,-0.29,0.15,8.97,-0.01,-0.08,0.13
2025-12-17 14:29:04.893,-0.22,0.16,9.0,-0.01,-0.08,0.13
2025-12-17 14:29:04.916,-0.27,0.16,9.03,-0.01,-0.08,0.12
2025-12-17 14:29:04.939,-0.26,0.19,9.0,-0.01,-0.08,0.13
2025-12-17 14:29:04.962,-0.22,0.17,9.08,-0.01,-0.08,0.13
2025-12-17 14:29:04.985,-0.17,0.22,9.03,-0.01,-0.08,0.13
2025-12-17 14:29:05.008,-0.17,0.16,9.0,-0.01,-0.08,0.12
2025-12-17 14:29:05.031,-0.19,0.09,9.09,-0.01,-0.08,0.13
2025-12-17 14:29:05.054,-0.21,0.13,9.07,-0.01,-0.08,0.13
2025-12-17 14:29:05.076,-0.21,0.2,9.0,-0.01,-0.08,0.13
2025-12-17 14:29:05.099,-0.24,0.17,9.03,-0.01,-0.08,0.12
2025-12-17 14:29:05.122,-0.21,0.17,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:05.146,-0.11,0.2,9.03,-0.0,-0.08,0.13
2025-12-17 14:29:05.169,-0.27,0.26,9.02,-0.01,-0.08,0.13
2025-12-17 14:29:05.192,-0.22,0.18,9.06,-0.01,-0.08,0.13
2025-12-17 14:29:05.215,-0.25,0.21,9.0,-0.01,-0.08,0.13
